itemname,folder,code,prefecture,gender,2025,2023,2024
【21】小中高校の副校長・教頭の男女比,教育業界就業者,10,群馬県,women,166,150,158
【21】小中高校の副校長・教頭の男女比,教育業界就業者,11,埼玉県,men,1314,1319,1317
【21】小中高校の副校長・教頭の男女比,教育業界就業者,11,埼玉県,women,306,302,306
【21】小中高校の副校長・教頭の男女比,教育業界就業者,12,千葉県,men,1210,1173,1194
【21】小中高校の副校長・教頭の男女比,教育業界就業者,12,千葉県,women,298,328,308
【21】小中高校の副校長・教頭の男女比,教育業界就業者,13,東京都,men,2020,2015,2037
【21】小中高校の副校長・教頭の男女比,教育業界就業者,13,東京都,women,734,717,705
【21】小中高校の副校長・教頭の男女比,教育業界就業者,14,神奈川県,men,1157,1171,1148
【21】小中高校の副校長・教頭の男女比,教育業界就業者,14,神奈川県,women,646,630,650
【21】小中高校の副校長・教頭の男女比,教育業界就業者,15,新潟県,men,670,704,683
【21】小中高校の副校長・教頭の男女比,教育業界就業者,15,新潟県,women,140,115,130
【21】小中高校の副校長・教頭の男女比,教育業界就業者,16,富山県,men,214,241,234
【21】小中高校の副校長・教頭の男女比,教育業界就業者,16,富山県,women,162,139,149
【21】小中高校の副校長・教頭の男女比,教育業界就業者,17,石川県,men,232,238,230
【21】小中高校の副校長・教頭の男女比,教育業界就業者,17,石川県,women,148,143,151
【21】小中高校の副校長・教頭の男女比,教育業界就業者,18,福井県,men,202,212,210
【21】小中高校の副校長・教頭の男女比,教育業界就業者,18,福井県,women,97,94,96
【21】小中高校の副校長・教頭の男女比,教育業界就業者,19,山梨県,men,259,284,276
【21】小中高校の副校長・教頭の男女比,教育業界就業者,19,山梨県,women,91,68,74
【21】小中高校の副校長・教頭の男女比,教育業界就業者,20,長野県,men,522,548,546
【21】小中高校の副校長・教頭の男女比,教育業界就業者,20,長野県,women,153,141,135
【21】小中高校の副校長・教頭の男女比,教育業界就業者,21,岐阜県,men,478,522,489
【21】小中高校の副校長・教頭の男女比,教育業界就業者,21,岐阜県,women,261,238,260
【21】小中高校の副校長・教頭の男女比,教育業界就業者,22,静岡県,men,778,822,794
【21】小中高校の副校長・教頭の男女比,教育業界就業者,22,静岡県,women,293,264,288
【21】小中高校の副校長・教頭の男女比,教育業界就業者,23,愛知県,men,1326,1371,1335
【21】小中高校の副校長・教頭の男女比,教育業界就業者,23,愛知県,women,502,458,492
【21】小中高校の副校長・教頭の男女比,教育業界就業者,24,三重県,men,387,437,408
【21】小中高校の副校長・教頭の男女比,教育業界就業者,24,三重県,women,224,184,206
【21】小中高校の副校長・教頭の男女比,教育業界就業者,25,滋賀県,men,291,295,286
【21】小中高校の副校長・教頭の男女比,教育業界就業者,25,滋賀県,women,142,135,142
【21】小中高校の副校長・教頭の男女比,教育業界就業者,26,京都府,men,528,546,540
【21】小中高校の副校長・教頭の男女比,教育業界就業者,26,京都府,women,192,181,186
【21】小中高校の副校長・教頭の男女比,教育業界就業者,27,大阪府,men,1511,1521,1533
【21】小中高校の副校長・教頭の男女比,教育業界就業者,27,大阪府,women,394,375,371
【21】小中高校の副校長・教頭の男女比,教育業界就業者,28,兵庫県,men,1078,1108,1093
【21】小中高校の副校長・教頭の男女比,教育業界就業者,28,兵庫県,women,299,278,286
【21】小中高校の副校長・教頭の男女比,教育業界就業者,29,奈良県,men,286,293,288
【21】小中高校の副校長・教頭の男女比,教育業界就業者,29,奈良県,women,81,80,82
【21】小中高校の副校長・教頭の男女比,教育業界就業者,30,和歌山県,men,258,282,268
【21】小中高校の副校長・教頭の男女比,教育業界就業者,30,和歌山県,women,141,132,142
【21】小中高校の副校長・教頭の男女比,教育業界就業者,31,鳥取県,men,167,163,162
【21】小中高校の副校長・教頭の男女比,教育業界就業者,31,鳥取県,women,67,79,75
【21】小中高校の副校長・教頭の男女比,教育業界就業者,32,島根県,men,283,292,291
【21】小中高校の副校長・教頭の男女比,教育業界就業者,32,島根県,women,73,66,64
【21】小中高校の副校長・教頭の男女比,教育業界就業者,33,岡山県,men,503,526,521
【21】小中高校の副校長・教頭の男女比,教育業界就業者,33,岡山県,women,228,217,215
【21】小中高校の副校長・教頭の男女比,教育業界就業者,34,広島県,men,545,556,552
【21】小中高校の副校長・教頭の男女比,教育業界就業者,34,広島県,women,346,339,347
【21】小中高校の副校長・教頭の男女比,教育業界就業者,35,山口県,men,399,436,414
【21】小中高校の副校長・教頭の男女比,教育業界就業者,35,山口県,women,145,146,140
【21】小中高校の副校長・教頭の男女比,教育業界就業者,36,徳島県,men,226,252,243
【21】小中高校の副校長・教頭の男女比,教育業界就業者,36,徳島県,women,128,102,108
【21】小中高校の副校長・教頭の男女比,教育業界就業者,37,香川県,men,262,271,262
【21】小中高校の副校長・教頭の男女比,教育業界就業者,37,香川県,women,130,122,128
【21】小中高校の副校長・教頭の男女比,教育業界就業者,38,愛媛県,men,401,419,412
【21】小中高校の副校長・教頭の男女比,教育業界就業者,38,愛媛県,women,94,80,83
【21】小中高校の副校長・教頭の男女比,教育業界就業者,39,高知県,men,206,246,223
【21】小中高校の副校長・教頭の男女比,教育業界就業者,39,高知県,women,167,147,161
【21】小中高校の副校長・教頭の男女比,教育業界就業者,40,福岡県,men,1038,1090,1070
【21】小中高校の副校長・教頭の男女比,教育業界就業者,40,福岡県,women,420,381,390
【21】小中高校の副校長・教頭の男女比,教育業界就業者,41,佐賀県,men,223,230,231
【21】小中高校の副校長・教頭の男女比,教育業界就業者,41,佐賀県,women,85,84,84
【21】小中高校の副校長・教頭の男女比,教育業界就業者,42,長崎県,men,521,554,540
【21】小中高校の副校長・教頭の男女比,教育業界就業者,42,長崎県,women,96,75,91
【21】小中高校の副校長・教頭の男女比,教育業界就業者,43,熊本県,men,525,544,526
【21】小中高校の副校長・教頭の男女比,教育業界就業者,43,熊本県,women,139,128,144
【21】小中高校の副校長・教頭の男女比,教育業界就業者,44,大分県,men,383,383,376
【21】小中高校の副校長・教頭の男女比,教育業界就業者,44,大分県,women,98,95,99
【21】小中高校の副校長・教頭の男女比,教育業界就業者,45,宮崎県,men,368,387,377
【21】小中高校の副校長・教頭の男女比,教育業界就業者,45,宮崎県,women,89,68,78
【21】小中高校の副校長・教頭の男女比,教育業界就業者,46,鹿児島県,men,661,696,681
【21】小中高校の副校長・教頭の男女比,教育業界就業者,46,鹿児島県,women,143,117,128
【21】小中高校の副校長・教頭の男女比,教育業界就業者,47,沖縄県,men,420,435,425
【21】小中高校の副校長・教頭の男女比,教育業界就業者,47,沖縄県,women,128,97,114
【22】都道府県教育委員会委員の男女比,教育業界就業者,1,北海道,men,3,3,3
【22】都道府県教育委員会委員の男女比,教育業界就業者,1,北海道,women,2,2,2
【22】都道府県教育委員会委員の男女比,教育業界就業者,2,青森県,men,3,3,3
【22】都道府県教育委員会委員の男女比,教育業界就業者,2,青森県,women,2,2,2
【22】都道府県教育委員会委員の男女比,教育業界就業者,3,岩手県,men,3,3,3
【22】都道府県教育委員会委員の男女比,教育業界就業者,3,岩手県,women,2,2,2
【22】都道府県教育委員会委員の男女比,教育業界就業者,4,宮城県,men,3,2,2
【22】都道府県教育委員会委員の男女比,教育業界就業者,4,宮城県,women,2,3,3
【22】都道府県教育委員会委員の男女比,教育業界就業者,5,秋田県,men,3,3,3
【22】都道府県教育委員会委員の男女比,教育業界就業者,5,秋田県,women,2,2,2
【22】都道府県教育委員会委員の男女比,教育業界就業者,6,山形県,men,2,2,2
【22】都道府県教育委員会委員の男女比,教育業界就業者,6,山形県,women,3,3,3
【22】都道府県教育委員会委員の男女比,教育業界就業者,7,福島県,men,3,3,3
【22】都道府県教育委員会委員の男女比,教育業界就業者,7,福島県,women,2,2,2
【22】都道府県教育委員会委員の男女比,教育業界就業者,8,茨城県,men,3,3,3
【22】都道府県教育委員会委員の男女比,教育業界就業者,8,茨城県,women,3,3,3
【22】都道府県教育委員会委員の男女比,教育業界就業者,9,栃木県,men,3,3,3
【22】都道府県教育委員会委員の男女比,教育業界就業者,9,栃木県,women,2,2,2
【22】都道府県教育委員会委員の男女比,教育業界就業者,10,群馬県,men,3,3,3
【22】都道府県教育委員会委員の男女比,教育業界就業者,10,群馬県,women,2,2,2
【22】都道府県教育委員会委員の男女比,教育業界就業者,11,埼玉県,men,3,3,3
【22】都道府県教育委員会委員の男女比,教育業界就業者,11,埼玉県,women,2,2,2
【22】都道府県教育委員会委員の男女比,教育業界就業者,12,千葉県,men,3,3,3
【22】都道府県教育委員会委員の男女比,教育業界就業者,12,千葉県,women,2,2,2
【22】都道府県教育委員会委員の男女比,教育業界就業者,13,東京都,men,2,1,1
【22】都道府県教育委員会委員の男女比,教育業界就業者,13,東京都,women,4,5,5
【22】都道府県教育委員会委員の男女比,教育業界就業者,14,神奈川県,men,2,2,2
【22】都道府県教育委員会委員の男女比,教育業界就業者,14,神奈川県,women,3,3,3
【22】都道府県教育委員会委員の男女比,教育業界就業者,15,新潟県,men,3,3,3
【22】都道府県教育委員会委員の男女比,教育業界就業者,15,新潟県,women,2,2,2
【22】都道府県教育委員会委員の男女比,教育業界就業者,16,富山県,men,3,3,3
【22】都道府県教育委員会委員の男女比,教育業界就業者,16,富山県,women,2,2,2
【22】都道府県教育委員会委員の男女比,教育業界就業者,17,石川県,men,4,3,3
【22】都道府県教育委員会委員の男女比,教育業界就業者,17,石川県,women,2,2,2
【22】都道府県教育委員会委員の男女比,教育業界就業者,18,福井県,men,4,4,4
【22】都道府県教育委員会委員の男女比,教育業界就業者,18,福井県,women,2,2,2
【22】都道府県教育委員会委員の男女比,教育業界就業者,19,山梨県,men,3,2,2
【22】都道府県教育委員会委員の男女比,教育業界就業者,19,山梨県,women,2,3,3
【22】都道府県教育委員会委員の男女比,教育業界就業者,20,長野県,men,2,3,2
